path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229953.xml,publication,10.5594/J12465,Officers 1921&#x2013;22,info-society,1921,0b000064849ba547
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229954.xml,publication,10.5594/J12466,Committees 1921&#x2013;22,info-society,1921,0b000064849ba548
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229955.xml,publication,10.5594/J12467,Membership List 1921&#x2013;22,info-society,1921,0b000064849ba549
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229956.xml,publication,10.5594/J12469,Extracts from By-Laws,info-society,1921,0b000064849ba54a
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229957.xml,publication,10.5594/J12470,President&#x0027;s Address,info-society,1921,0b000064849ba54b
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229958.xml,publication,10.5594/J12471,The Illumination with Small and Large Condensers,orig-research,1921,0b000064849ba58c
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229959.xml,publication,10.5594/J12472,Optical Glass,orig-research,1921,0b000064849ba58d
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229960.xml,publication,10.5594/J12473,A Point Light Source for Laboratory Use,orig-research,1921,0b000064849ba58e
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229961.xml,publication,10.5594/J12474,Industrial Mechanigraphs,orig-research,1921,0b000064849ba58f
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229962.xml,publication,10.5594/J12475,Analysis of Motion,orig-research,1921,0b000064849ba590
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229963.xml,publication,10.5594/J12476,"100,000 Pictures per Minute",orig-research,1921,0b000064849ba591
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229964.xml,publication,10.5594/J12477,"The Use of Artificial Illuminants in Motion Picture Studios<!--<xref ref-type=""other"" rid=""fn1-10.5594_J12477"">&#x002A;</xref>-->",orig-research,1921,0b000064849ba592
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229965.xml,publication,10.5594/J12478,Actinic Measurements in the Exposing and Printing of Motion Picture Film,orig-research,1921,0b000064849ba593
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229966.xml,publication,10.5594/J12479,The Need for Improvement in Present Practice as Regards Film Reels,orig-research,1921,0b000064849ba594
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229967.xml,publication,10.5594/J12480,Protection of Inventions,orig-research,1921,0b000064849ba595
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229968.xml,publication,10.5594/J12481,Testing and Maintaining Photographic Quality of Cinematographic Emulsions,orig-research,1921,0b000064849ba5d2
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229969.xml,publication,10.5594/J12482,The High Intensity Arc Lamp,orig-research,1921,0b000064849ba5d3
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229970.xml,publication,10.5594/J12483,Report of Nomenclature Committee,info-society,1921,0b000064849ba5d4
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229971.xml,publication,10.5594/J12484,Special Report of the Committee on Standards,info-society,1921,0b000064849ba5d5
_source/SMPTE/Journal Article Repository/1921/7229673/7229948/07229972.xml,publication,10.5594/J12485,Report of Committee on Resolutions,info-society,1921,0b000064849ba5d6
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229923.xml,publication,10.5594/J12443C1,Transactions of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1922,0b000064849ba606
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229924.xml,publication,10.5594/J12443iiA,Transactions of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1922,0b000064849ba607
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229925.xml,publication,10.5594/J12443iixA,Transactions of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1922,0b000064849ba608
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229926.xml,publication,10.5594/J12443,Index&#x2014;S. M. P. E. Transactions: 1916&#x2013;1922,info-society,1922,0b000064849ba609
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229927.xml,publication,10.5594/J12444,Officers: 1921&#x2013;22,info-society,1922,0b000064849ba60a
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229928.xml,publication,10.5594/J12445,Committees: 1921&#x2013;22,info-society,1922,0b000064849ba60b
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229929.xml,publication,10.5594/J12446,Membership List: 1921&#x2013;22,info-society,1922,0b000064849ba60c
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229930.xml,publication,10.5594/J12447,"Constitution and By-Laws: Society of Motion Picture Engineers&#x2014;May 4, 1922",info-society,1922,0b000064849ba60d
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229931.xml,publication,10.5594/J12448,President&#x0027;s Address,info-society,1922,0b000064849ba60e
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229932.xml,publication,10.5594/J12449,The Care and Preservation of Motion Picture Negatives,orig-research,1922,0b000064849ba64c
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229973.xml,publication,10.5594/J12450,Constant Potential Generators for Motion Picture Projection,orig-research,1922,0b000064849ba64d
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229974.xml,publication,10.5594/J12451,Film Splicing,orig-research,1922,0b000064849ba64e
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229975.xml,publication,10.5594/J12452,Projection and its Importance to the Industry,orig-research,1922,0b000064849ba64f
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229976.xml,publication,10.5594/J12453,Prismatic Rings,orig-research,1922,0b000064849ba650
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229977.xml,publication,10.5594/J12454,A New Transparent Rotary Shutter,orig-research,1922,0b000064849ba651
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229978.xml,publication,10.5594/J12455,Negative Test Method as an Aid in Condenser Design,orig-research,1922,0b000064849ba652
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229979.xml,publication,10.5594/J12456,Some Applications of Aspherical Lenses in Motion Picture Work,orig-research,1922,0b000064849ba653
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229980.xml,publication,10.5594/J12457,The Motion Picture Theatre of the Future and the Equipment Probably Required,orig-research,1922,0b000064849ba654
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229981.xml,publication,10.5594/J12458,Graininess in Motion Picture Negatives and Positives,orig-research,1922,0b000064849ba655
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229982.xml,publication,10.5594/J12459,Can the Movies Teach&#x003F;,orig-research,1922,0b000064849ba688
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229983.xml,publication,10.5594/J12460,Color Photography,orig-research,1922,0b000064849ba689
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229984.xml,publication,10.5594/J12461,Studio Lighting from the Standpoint of the Photographic Director,orig-research,1922,0b000064849ba68a
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229985.xml,publication,10.5594/J12462,Color Toning of Cine Films,orig-research,1922,0b000064849ba68b
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229986.xml,publication,10.5594/J12463,Note on New Continuous Projector,orig-research,1922,0b000064849ba68c
_source/SMPTE/Journal Article Repository/1922/7229673/7229922/07229987.xml,publication,10.5594/J12464,Committee Reports: Report of Camera Committee,info-society,1922,0b000064849ba68d
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230050.xml,publication,10.5594/J11650C1,Transactions of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1922,0b000064849ba8e4
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230051.xml,publication,10.5594/J11650IIA,Transactions of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1922,0b000064849ba8e5
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230052.xml,publication,10.5594/J11650IXVA,Transactions of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1922,0b000064849ba8e6
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230053.xml,publication,10.5594/J11650,Officers 1921&#x2013;22,info-society,1922,0b000064849ba8e7
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230054.xml,publication,10.5594/J11651,List of Officers Elect,info-society,1922,0b000064849ba8e8
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230055.xml,publication,10.5594/J11652,Committees 1921&#x2013;22,info-society,1922,0b000064849ba8e9
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230056.xml,publication,10.5594/J11653,Membership List 1921&#x2013;22,info-society,1922,0b000064849ba8ea
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230057.xml,publication,10.5594/J11654,Constitution and By-Laws,info-society,1922,0b000064849ba8eb
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230058.xml,publication,10.5594/J11655,Presidential Address,info-society,1922,0b000064849ba8ec
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230059.xml,publication,10.5594/J11656,Accurate Methods for Expressing the Performance of Lenses,orig-research,1922,0b000064849ba92a
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230060.xml,publication,10.5594/J11657,Pedagogical Motion Pictures,orig-research,1922,0b000064849ba92b
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230061.xml,publication,10.5594/J11658,Film Waxing Machine,orig-research,1922,0b000064849ba92c
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230062.xml,publication,10.5594/J11659,A Method of Using Miniatures or Models for the Introduction of Extra Detail in Motion Pictures,orig-research,1922,0b000064849ba92d
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230063.xml,publication,10.5594/J11660,A Motion Analyzer,orig-research,1922,0b000064849ba92e
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230064.xml,publication,10.5594/J11661,Problems in Motion Picture Laboratories,orig-research,1922,0b000064849ba92f
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230065.xml,publication,10.5594/J11662,Effect of Distance of Projection and Projection Angle upon the Screen Image,orig-research,1922,0b000064849ba930
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230066.xml,publication,10.5594/J11663,A Demonstration Model for Showing Lens and Condenser Action in the Motion Picture Projector,orig-research,1922,0b000064849ba931
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230067.xml,publication,10.5594/J11664,A New Sensitometer for the Determination of Exposure in Positive Printing,orig-research,1922,0b000064849ba932
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230068.xml,publication,10.5594/J11665,Printing Exposure and Density in Motion Picture Positives,orig-research,1922,0b000064849ba933
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230069.xml,publication,10.5594/J11666,Motion Picture Work in the Philippine Islands,orig-research,1922,0b000064849ba968
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230070.xml,publication,10.5594/J11667,The Alabama Polytechnic Institute,orig-research,1922,0b000064849ba969
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230071.xml,publication,10.5594/J11668,Motion Pictures in the U. S. Army,orig-research,1922,0b000064849ba96a
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230072.xml,publication,10.5594/J11669,Motion Picture Activities of the Canadian Government,orig-research,1922,0b000064849ba96b
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230073.xml,publication,10.5594/J11670,Demonstration and Description of the Widescope Camera,orig-research,1922,0b000064849ba96c
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230074.xml,publication,10.5594/J11671,Report of Nomenclature Committee,info-society,1922,0b000064849ba96d
_source/SMPTE/Journal Article Repository/1922/7229673/7230049/07230075.xml,publication,10.5594/J11672,Advertising Section,info-society,1922,0b000064849ba96e
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230077.xml,publication,10.5594/J11621C1,Transactions of the Society of Motion Picture Engineers &#x2014; Cover,info-society,1923,0b000064849bac01
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230078.xml,publication,10.5594/J11621IIA,Transactions of the Society of Motion Picture Engineers &#x2014; Table of Contents,info-society,1923,0b000064849bac02
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230079.xml,publication,10.5594/J11621IVIA,Transactions of the Society of Motion Picture Engineers &#x2014; Advertisement,info-society,1923,0b000064849bac03
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230080.xml,publication,10.5594/J11621,Officers 1922&#x2013;1923,info-society,1923,0b000064849bac04
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230081.xml,publication,10.5594/J11622,Committees 1922&#x2013;1923,info-society,1923,0b000064849bac05
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230082.xml,publication,10.5594/J11623,Membership List,info-society,1923,0b000064849bac06
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230083.xml,publication,10.5594/J11624,Constitution and By-Laws,info-society,1923,0b000064849bac07
_source/SMPTE/Journal Article Repository/1923/7229673/7230076/07230084.xml,publication,10.5594/J11625,President&#x0027;s Address,info-society,1923,0b000064849bac08
