path,shape,doi,title,articleType,year,articleId
_source/SMPTE/Conference Repository/Conference Papers/1981/7261628/7261629/07261648.xml,publication,10.5594/M00661,The NHK High-Resolution Wide-Screen Television System,orig-research,1981,0b000064849f9e5e
_source/SMPTE/Conference Repository/Conference Papers/1981/7261628/7261629/07261649.xml,publication,10.5594/M00662,Systems Engineering Considerations in the All Digital Television Production and Transmission Center,orig-research,1981,0b000064849f9e5f
_source/SMPTE/Conference Repository/Conference Papers/1981/7261628/7261629/07261650.xml,publication,10.5594/M00663,Digital Decoding of PAL and NTSC Signals Using Field Delay Comb Filters and Line-Locked Sampling,orig-research,1981,0b000064849f9e60
_source/SMPTE/Conference Repository/Conference Papers/1981/7261628/7261629/07261651.xml,publication,10.5594/M00664,Test Signals in the Digital Domain,orig-research,1981,0b000064849f9e61
_source/SMPTE/Conference Repository/Conference Papers/1981/7261628/7261629/07261652.xml,publication,10.5594/M00665,Worldwide Standardization &#x2014; Now or Never,orig-research,1981,0b000064849f9e9e
_source/SMPTE/Conference Repository/Conference Papers/1981/7261628/7261629/07261653.xml,publication,10.5594/M00666,Panel Discussion on Digital Video Component Tests,orig-research,1981,0b000064849f9e9f
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261494.xml,publication,10.5594/M00616,Foreword,orig-research,1982,0b000064849f9aa7
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261495.xml,publication,10.5594/M00617,Digitally&#x2014;What&#x0027;s Up&#x003F; A Report on Progress and Directions from the Working Group on Digital Video Standards,orig-research,1982,0b000064849f9aa8
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261496.xml,publication,10.5594/M00618,New Integrated Circuits for Video Digital Filters,orig-research,1982,0b000064849f9aa9
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261497.xml,publication,10.5594/M00619,Code Utilization for Component-Coded Digital Video,orig-research,1982,0b000064849f9aaa
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261498.xml,publication,10.5594/M00620,Digital Television Tape Recording: Forming a Format,orig-research,1982,0b000064849f9aab
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261499.xml,publication,10.5594/M00621,The Art of Digital Techniques in the Broadcast Studio,orig-research,1982,0b000064849f9aac
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261500.xml,publication,10.5594/M00622,Development and Applications of Measuring Equipment for Precise Registration of Levels of Television Signals,orig-research,1982,0b000064849f9aad
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261501.xml,publication,10.5594/M00623,Optimization of a High-Quality Color Camera for ENG/EFP Purposes,orig-research,1982,0b000064849f9aae
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261502.xml,publication,10.5594/M00624,TV Stereo and Bilingual Service of NHK,orig-research,1982,0b000064849f9ae1
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261503.xml,publication,10.5594/M00625,Optimum Use of One-Inch Type C Audio Channels,orig-research,1982,0b000064849f9ae2
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261504.xml,publication,10.5594/M00626,A Review of Issues Related to the Choice of Sample Rates for Digital Audio,orig-research,1982,0b000064849f9ae3
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261505.xml,publication,10.5594/M00627,Management of Audio Samples in Digital Television Recording,orig-research,1982,0b000064849f9ae4
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261506.xml,publication,10.5594/M00628,Status Report&#x2014;SMPTE Working Group T14.10 Standardization of Digital Control for Television Equipment,orig-research,1982,0b000064849f9ae5
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261507.xml,publication,10.5594/M00629,A Serial Communications Architecture for Real-Time Digital Control,orig-research,1982,0b000064849f9ae6
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261508.xml,publication,10.5594/M00630,Serial Data Machine Control System,orig-research,1982,0b000064849f9ae7
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261509.xml,publication,10.5594/M00631,Network of 60 Microcomputers Automates PBS Multichannel Satellite Program Distribution,orig-research,1982,0b000064849f9ae8
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261510.xml,publication,10.5594/M00632,A General Purpose Machine Control System,orig-research,1982,0b000064849f9ae9
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261511.xml,publication,10.5594/M00633,VIMACS&#x2014;A Vertical Interval Machine Control System,orig-research,1982,0b000064849f9aea
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261512.xml,publication,10.5594/M00634,A Rationalized Approach to Broadcast Automation,orig-research,1982,0b000064849f9b1d
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261513.xml,publication,10.5594/M00635,Television Station Automation: The Station&#x0027;s Viewpoint,orig-research,1982,0b000064849f9b1e
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261514.xml,publication,10.5594/M00636,High-Definition Television and Compatibility with Existing Standards,orig-research,1982,0b000064849f9b1f
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261515.xml,publication,10.5594/M00637,An Evolutionary Approach to High Definition Television,orig-research,1982,0b000064849f9b20
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261516.xml,publication,10.5594/M00638,Color Picture Display System for High-Definition Television,orig-research,1982,0b000064849f9b21
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261517.xml,publication,10.5594/M00639,High-Resolution Optical Systems for High-Definition Television,orig-research,1982,0b000064849f9b22
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261518.xml,publication,10.5594/M00640,A Compatible High Fidelity TV Standard for Satellite Broadcasting,orig-research,1982,0b000064849f9b23
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261519.xml,publication,10.5594/M00641,Development of a VTR for High-Definition Television,orig-research,1982,0b000064849f9b24
_source/SMPTE/Conference Repository/Conference Papers/1982/7261492/7261493/07261520.xml,publication,10.5594/M00642,Panel Discussion on Multichannel Television Audio: Participants in Panel Discussion,orig-research,1982,0b000064849f9b25
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261523.xml,publication,10.5594/M00586,Foreword,orig-research,1983,0b000064849f9b64
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261524.xml,publication,10.5594/M00587,Preface,orig-research,1983,0b000064849f9b65
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261525.xml,publication,10.5594/M00588,New Chrominance and Luminance Components for Multiplexed Component Video Signals in HDTV Systems,orig-research,1983,0b000064849f9b66
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261526.xml,publication,10.5594/M00589,The HDTV Camera - Fighting the Resolution/Noise Battle,orig-research,1983,0b000064849f9b67
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261527.xml,publication,10.5594/M00590,A High Definition Still Frame Television System,orig-research,1983,0b000064849f9b68
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261528.xml,publication,10.5594/M00591,Extended Definition Television with High Picture Quality,orig-research,1983,0b000064849f9b69
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261529.xml,publication,10.5594/M00592,Compatible Systems for High Quality Television,orig-research,1983,0b000064849f9b6a
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261530.xml,publication,10.5594/M00593,Switching and Distribution of High Resolution RGB Video Signals,orig-research,1983,0b000064849f9b6b
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261531.xml,publication,10.5594/M00594,Computer Graphics Animation Methods,orig-research,1983,0b000064849f9b6c
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261532.xml,publication,10.5594/M00595,Tools for Interactive Picture Processing Systems,orig-research,1983,0b000064849f9ba2
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261533.xml,publication,10.5594/M00596,Arithmetic Control Algorithms for Digital Video Effects,orig-research,1983,0b000064849f9ba3
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261534.xml,publication,10.5594/M00597,The Technical Director&#x0027;s Interface to Digital Video Effects,orig-research,1983,0b000064849f9ba4
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261535.xml,publication,10.5594/M00598,Menu-Driven User Interfaces for Videographics,orig-research,1983,0b000064849f9ba5
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261536.xml,publication,10.5594/M00599,The Computer Controlled Frame Buffer as a Production Tool,orig-research,1983,0b000064849f9ba6
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261537.xml,publication,10.5594/M00600,The Type &#x201C;C&#x201D; Format &#x2026; a Moving Target,orig-research,1983,0b000064849f9ba7
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261538.xml,publication,10.5594/M00601,A Second Generation &#x201C;Type C&#x201D; One-Inch VTR,orig-research,1983,0b000064849f9ba8
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261539.xml,publication,10.5594/M00602,"Analogue Components, Multiplexed Components and Digital Components - Friends or Foes&#x003F;",orig-research,1983,0b000064849f9ba9
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261540.xml,publication,10.5594/M00603,An Introduction to Analog Component Recording,orig-research,1983,0b000064849f9baa
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261541.xml,publication,10.5594/M00604,Digital Video Recording: New Results in Channel Coding and Error Protection,orig-research,1983,0b000064849f9bab
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261542.xml,publication,10.5594/M00605,8-9 Block Code: A DC-Free Channel Code for Digital Magnetic Recording,orig-research,1983,0b000064849f9bde
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261543.xml,publication,10.5594/M00606,Broadcast Quality Video/Audio Recording System with VHS Cassette and Head Scanning System,orig-research,1983,0b000064849f9bdf
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261544.xml,publication,10.5594/M00607,Progress Report on EBU-SMPTE Serial Data Control of TV Equipment,orig-research,1983,0b000064849f9be0
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261545.xml,publication,10.5594/M00608,How Not to be Frightened by Microprocessors,orig-research,1983,0b000064849f9be1
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261546.xml,publication,10.5594/M00609,An Intelligent Time Code Peripheral for Computer Based Video Tape Editing Systems,orig-research,1983,0b000064849f9be2
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261547.xml,publication,10.5594/M00610,Diagnostics for a Microprocessor Based Video Tape Recorder,orig-research,1983,0b000064849f9be3
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261548.xml,publication,10.5594/M00611,Product Evolution through Software: The RCA TK-47 Studio Camera - a Case History,orig-research,1983,0b000064849f9be4
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261549.xml,publication,10.5594/M00612,A Microprocessor Based Camera Remote Control Unit,orig-research,1983,0b000064849f9be5
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261550.xml,publication,10.5594/M00613,Microprocessor Control Achieves Design Flexibility for Video Production Switchers,orig-research,1983,0b000064849f9be6
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261551.xml,publication,10.5594/M00614,The Evolution of a Comprehensive Computer Support System for the Television Operation,orig-research,1983,0b000064849f9be7
_source/SMPTE/Conference Repository/Conference Papers/1983/7261521/7261522/07261552.xml,publication,10.5594/M00615,Digital Diagnostics: How Much should the Patient Tell&#x003F;,orig-research,1983,0b000064849f9c24
_source/SMPTE/Conference Repository/Conference Papers/1985/7261594/7261595/07261596.xml,publication,10.5594/M00791,Foreword,orig-research,1985,0b000064849f9d26
_source/SMPTE/Conference Repository/Conference Papers/1985/7261594/7261595/07261597.xml,publication,10.5594/M00792,Preface,orig-research,1985,0b000064849f9d27
_source/SMPTE/Conference Repository/Conference Papers/1985/7261594/7261595/07261598.xml,publication,10.5594/M00793,Digital Component TV Made Simple for Everyone,orig-research,1985,0b000064849f9d28
_source/SMPTE/Conference Repository/Conference Papers/1985/7261594/7261595/07261599.xml,publication,10.5594/M00794,Digital Production Switchers,orig-research,1985,0b000064849f9d29
_source/SMPTE/Conference Repository/Conference Papers/1985/7261594/7261595/07261600.xml,publication,10.5594/M00795,Digital Television Tape Recording: A Report of Progress toward a Standard,orig-research,1985,0b000064849f9d2a
